"Points:0","Points:1","Points:2"
58040,97085,42759
57660,97083,42811
57859,97088,43076
87960,87248,49637
87704,87383,49896
88017,87190,49950
88241,76841,49955
88405,76600,50252
88070,76349,50879
88278,76337,51129
88495,76344,51395
88300,76659,51957
88561,76524,51896
88349,76472,51694
88598,76673,52116
88331,76900,52213
87997,76968,49790
88225,77114,49730
57031,94671,28363
57339,94816,28464
91399,85414,50276
91243,85441,50571
88648,76928,52385
88250,77425,49530
88375,77246,52505
88075,77376,52469
88232,77572,52649
88454,77935,49294
88240,77709,49363
88045,77852,52722
88294,78209,49135
88258,78488,53073
88503,78332,53118
88174,78494,49000
88397,78771,48946
88073,79307,48747
88282,79105,48828
88264,78816,53189
88338,79472,48745
88686,79399,53528
88447,79626,53481
88338,79218,53338
88302,79774,48682
88459,80060,48653
70242,68005,14195
88619,80419,48622
88248,80339,48593
88215,80180,53489
88351,80586,48579
88333,80530,53582
88307,80791,48554
88445,81021,48551
88616,81263,48549
88333,81260,48519
88345,81150,53629
88439,81596,48505
88346,81427,53629
88389,81755,53624
88466,82020,53618
88425,82041,48461
88308,82344,48411
88405,82625,48391
87995,82577,48322
88372,82302,53543
88219,82955,48310
88621,82454,53579
88347,82635,53456
88597,82928,48376
88590,82971,53405
88228,82942,53327
88381,83358,53189
88224,83871,48177
88052,84108,48122
88302,83710,52990
88237,84444,48119
88288,84245,52692
88562,84337,52650
88496,84013,52840
88399,84703,48133
88687,84600,52481
88125,84798,52384
88491,84985,48156
88386,85237,48159
88227,85024,52238
88291,85311,52034
88479,84814,52348
88399,85614,48225
88379,85633,51770
88366,85968,48319
88318,85900,51564
88122,86133,51436
88132,86134,48318
88393,86289,48489
91499,85354,49983
56523,96726,47376
56501,96669,47703
56815,96739,47579
88238,86349,51164
88254,86525,48595
88236,86746,48795
88496,86706,50442
88238,86827,50512
88376,86650,50674
88329,86529,50891
56770,95525,33151
88113,86732,50781
88207,86941,49049
88509,86766,49109
88300,86983,49303
88251,87068,49623
88312,86989,49995
88349,86868,50284
91534,85224,49599
91484,85168,51419
91308,85102,51673
91634,85033,51672
88653,76814,50063
88702,76581,50330
88893,76487,50503
88548,76443,50540
88422,76351,50816
88694,76307,51084
88716,76365,50760
56989,95423,32241
57306,95520,32203
88766,76308,51406
88671,76379,51642
88870,76472,51963
88486,77016,49860
88747,77074,49872
56856,94645,28682
88765,77215,52649
88562,77523,52756
88597,77304,49686
88564,77630,49482
88745,77780,52969
47358,65739,49168
88857,77506,49617
88651,78193,49211
88757,77925,49361
88508,78481,49067
88716,78733,49008
88556,79250,48826
88609,79009,48902
88704,79105,53462
88558,78855,53327
88810,79221,48863
88714,79463,48790
88580,79762,48714
88809,80044,48687
88740,79706,53614
88972,80390,48652
57486,94916,28716
57384,94783,28141
88834,80134,53720
88509,80251,53613
88516,79957,53571
88551,80751,48584
88767,80973,48583
88553,80892,53692
56248,96657,47533
56010,96650,47356
55733,96608,47353
55904,96576,47702
88814,82094,48501
89004,81830,48537
88720,81828,48515
88597,81256,53715
88638,81585,53716
88663,81873,53697
88612,82374,48451
88766,82645,48437
88718,82184,53666
88892,82465,53649
88989,82935,48422
88788,83210,48358
88737,82701,53538
88944,82949,53499
56566,96795,47014
88811,83240,53340
88794,83541,53177
88852,83778,48284
88788,84129,48231
88403,84133,48173
88885,83840,53009
88564,83707,53035
88564,84441,48169
88883,84176,52777
88876,84429,52601
91425,85048,49225
88663,84779,48178
88814,84836,52312
88755,85092,48217
88620,85087,52144
88932,85048,52131
88917,85263,51944
88675,85463,48259
88607,85376,51919
88791,85541,51724
88675,85806,48358
88628,86064,48459
88483,86093,51305
88698,85845,51464
88800,86077,51164
88721,86246,48640
88954,85933,48541
91630,84572,52532
91506,84807,52184
88587,86298,51017
88500,86536,48759
88589,86780,50092
88640,86507,50673
88815,86564,50356
88531,86861,49469
88844,86635,49398
88497,86898,49757
88755,86727,49752
70203,81591,14429
89065,76330,50874
89047,76267,51265
88952,76319,51624
89001,76692,50247
89274,76539,50472
89153,76344,51850
89283,76663,52432
88934,76688,52294
89227,76463,52138
89062,77004,49982
89025,76914,52545
89155,77524,49664
88929,77281,49770
89146,77188,52799
88914,77491,52885
89084,78014,49377
88945,77740,49499
88886,78453,49141
88908,78169,49269
91465,84414,48795
91493,84733,48982
89184,78312,49247
88975,78720,49049
89308,78372,53476
89281,78711,53583
89067,78561,53444
88887,78942,48959
89101,79158,48913
88953,78836,53487
89014,79432,48827
88960,79214,53594
89247,79027,53660
89262,79382,53752
88902,79691,48757
89137,79911,48732
89113,80174,48688
89266,80371,48669
88859,80687,48613
89083,80487,53853
88682,80519,53710
89159,80655,48633
89071,80920,48605
89120,80878,53888
88878,80776,53800
88956,81255,48575
89280,81161,48596
89125,81202,53890
88861,81046,53803
89225,81551,48569
88831,81571,48544
89219,81556,53898
88907,81379,53813
89127,81907,53829
88910,81720,53789
88905,82380,48482
89193,82200,48521
89041,82204,53751
88883,81991,53746
89301,82944,48448
89157,82619,48478
89261,82496,53733
89183,83291,48390
89024,82728,53602
89281,82900,53597
89075,83407,53312
89351,83476,53330
89158,83202,53436
89193,83703,48335
89077,83955,48290
89202,84288,48281
89143,83679,53165
89257,84016,52947
89236,84715,48289
88908,84522,48222
89213,84384,52657
88936,84841,48234
89008,84632,52457
89306,84636,52458
89136,85066,48305
89153,85405,51748
89204,85142,52004
88985,85367,48326
88897,85648,48377
89051,85646,51529
55392,96810,40258
55533,96800,40024
89179,85662,48503
89003,85872,51300
89203,85997,51032
67534,71734,12456
89063,86152,48791
88858,86458,49001
91416,84139,53098
88885,86278,50841
89189,86225,50666
88943,86402,50574
91743,84177,48806
91713,83920,48719
89242,86210,49041
89120,86423,49307
89038,86543,49640
88969,86564,50040
69565,69844,13965
89180,86377,50313
89523,76358,50771
89387,76240,51145
89349,76228,51527
89517,76282,51954
89607,76760,50267
89744,76516,50534
54558,96384,47774
54856,96453,47563
54606,96451,47381
89844,76262,52178
89535,76456,52300
89564,76640,52546
89486,77044,50026
89278,76804,50185
89404,76899,52705
89539,77133,52938
89308,77299,49829
89499,77586,49687
89280,77455,53025
89622,77457,53179
89506,78097,49401
89299,77785,49539
89412,77750,53246
89506,78069,53437
89496,78470,49217
89198,78615,49119
89466,78801,49077
89162,78888,49010
89382,79092,48963
89224,79643,48793
89306,79345,48877
89518,79561,48834
89433,79830,48766
89062,79777,53752
88944,79497,53653
89362,80110,48711
89574,80359,48683
69383,67441,13276
89383,79770,53872
89229,80115,53865
89480,80678,48642
89451,80360,53972
89323,80892,48618
89382,80714,53971
89608,80973,48618
89582,81364,48591
89373,81038,53973
89567,81688,48571
89377,81319,53964
89555,81503,53999
89296,81885,48550
89470,81818,53936
89542,82741,48487
89493,82406,48518
89712,82058,53950
89396,82145,53856
89546,83093,48445
89922,82888,48488
89633,82414,53843
89512,83474,48397
55507,96757,39730
89533,82698,53729
89682,82974,53653
89467,83193,53507
89658,83449,53407
89592,83857,48366
89309,84025,48315
89559,84200,48341
89596,83739,53211
89680,84026,53009
89475,84489,48326
89582,84269,52789
89573,84519,52570
89579,84733,48364
89399,84988,48360
89194,84853,52275
89553,84772,52341
89379,85330,48439
89503,85270,51822
89534,85027,52089
91486,83764,48630
91475,84093,48693
89487,85610,48617
89726,85391,48597
89293,85754,51299
89408,85506,51562
89623,85631,51312
89360,85914,48781
89565,85817,51071
89593,86018,50691
89584,86033,49106
55064,94509,31368
89707,86098,49432
89416,86243,49376
89545,86228,49686
89285,86374,49573
89828,86092,49769
89604,86201,49968
89295,86380,49942
89407,86278,50186
89637,86139,50283
89406,86208,50439
91863,83217,53808
91545,83143,53837
89741,76224,51051
89916,76337,50780
90096,76191,51030
89919,76136,51262
89920,76102,51551
89659,76171,51361
89877,76145,51881
89663,76171,51666
91477,83400,48588
91337,83018,48554
54824,94643,32171
89848,76466,52498
89800,76816,52828
90208,76836,53046
89933,77183,53152
89965,76999,50120
89742,77335,49873
89819,77697,49671
89921,77546,53363
89608,77829,49564
89852,78065,53579
89707,77767,53383
91427,82793,53993
91632,82510,54129
89629,78312,53585
89855,78417,53713
91446,82254,54196
89890,78330,49331
89795,78686,49157
89498,78864,53713
89559,78569,53646
89789,79067,49009
69248,79680,14031
89539,79161,53806
89564,79289,48916
89867,79454,48888
89605,79463,53897
89740,79775,48796
89652,79722,53961
89909,80259,48707
89664,80037,48737
89616,80060,53997
89827,80640,48653
89902,80191,54105
89907,80455,54124
89722,80340,54059
89903,80783,54131
89674,80606,54059
89898,81270,48598
89874,81081,54116
89609,80897,54045
89826,81555,48581
89553,82061,48547
89870,81393,54092
89617,81205,54040
89786,81741,54027
89833,82281,48538
90094,82153,48548
90132,82523,48525
89780,82567,48514
90087,81989,54046
89955,82376,53922
90042,82990,53716
89831,82678,53799
89818,83282,48442
89787,83592,48409
89966,83813,48412
89859,83262,53553
89980,83620,53366
89877,84139,48391
91424,82584,48559
89963,83962,53113
89810,84447,48387
89910,84410,52704
89846,84170,52913
90148,84215,52919
89896,84828,48454
89850,84651,52465
54331,95567,36266
54841,94738,32496
89674,85082,48456
91578,82007,54291
89921,84881,52220
89902,85169,51877
89745,85734,48857
90021,85427,48756
89796,85415,51559
89932,85630,51161
90133,85912,50290
89860,86007,50396
89969,85881,50630
89844,85822,50872
90135,85702,50884
89980,85883,49236
90001,85989,49560
89855,86071,50081
90157,85952,49874
90288,76307,50785
90274,76036,51351
90552,75896,51639
90386,75972,51943
90164,76032,51737
90116,76112,52072
90139,76258,52403
90444,76039,52254
90403,76227,52551
91521,81730,54356
90115,76534,50528
89955,76700,50350
90237,76492,52765
90594,76300,52775
90538,76577,53008
90311,76794,50300
91375,82166,48563
90483,76882,53215
90308,77114,53283
90125,77829,49636
90101,77562,49786
90125,77299,49942
90371,77102,50089
90159,77374,53372
90186,77629,53521
89832,77991,49505
90160,78134,49468
89974,77775,53501
90219,77943,53679
90240,78381,49345
90396,78300,53886
90100,78254,53753
90099,78546,53850
90076,78586,49229
90131,78822,53940
89832,78811,53826
90076,79071,53983
90095,79364,54052
90303,79212,54095
90376,79059,49059
90144,79214,48985
90481,79328,48970
89860,79582,54011
89841,79231,53934
90209,79485,48901
90065,79768,48814
90417,79773,48832
90146,79675,54123
89888,79869,54065
89908,79982,48759
90192,80062,48754
90402,79805,54223
90163,80003,54169
90206,80456,48683
90385,80146,54247
90372,80418,54254
90154,80333,54191
90502,80646,48662
90180,80819,48637
90463,80979,48622
89948,80974,48621
90493,80641,54287
90179,80631,54206
90360,80852,54248
90413,81154,54241
90144,80951,54191
90394,81472,54201
90119,81265,54165
90345,81770,54142
90082,81617,54114
90430,82167,48548
90524,82025,54121
90381,82939,48500
90331,82363,53998
90173,82679,53865
90104,83190,48467
90056,83497,48439
90411,82977,53788
90385,83360,48472
90283,83720,48449
90300,83334,53595
90352,83651,53411
90192,84049,48437
90221,83829,53261
90532,83850,53293
90061,84309,48426
90125,84619,48470
90365,84031,53123
91469,81489,54399
90411,84335,48490
90402,84683,48551
90374,84862,52236
90142,84648,52484
54320,95874,37130
89968,85135,48570
90198,84909,48559
90281,85182,48714
90438,84955,48656
90200,85062,51981
90275,85250,51688
90324,85448,48939
90072,85649,48979
90446,85606,50850
90279,85555,51101
90174,85440,51383
90456,85401,51348
90301,85679,49187
90254,85859,49510
91436,81784,48581
90298,85753,50587
91560,81164,54479
91444,81500,48600
91771,80909,54578
90679,76309,50738
90835,76105,50960
90485,76141,50996
53308,96649,43260
52988,96596,43173
90659,75961,51257
90640,75875,52008
91727,80607,54601
91506,80788,54516
90672,76087,52547
90912,76137,52794
90973,75880,52474
90731,75913,52283
91104,76231,53018
90811,76408,53012
90705,76713,50376
90498,76513,50550
91049,76486,53215
90661,77244,50025
90689,76965,50199
90632,77051,53399
90380,77723,49724
90711,77723,49755
90455,77423,49905
91447,81169,48633
90469,77391,53522
90680,77601,53720
90420,77694,53652
90540,77948,53814
90483,78003,49575
90818,77976,49621
90769,78295,49442
90431,78255,49431
90743,78157,53978
90666,78469,54045
90506,78451,49336
90347,78622,49238
90700,78660,49253
90394,78676,54000
90461,78836,49155
90337,78969,54054
90516,79160,54159
90414,79477,54182
90577,80250,48732
90652,80343,54326
90673,80945,54314
90614,81495,48582
90507,81824,48565
90885,81765,48568
91707,80308,54618
91467,80490,54531
90980,81151,54357
90979,81510,54306
90683,81356,54275
90719,82045,48555
91028,81788,54259
90681,81700,54219
90556,82551,48530
90873,82005,54184
90772,82859,48520
90723,82343,54068
90571,82672,53936
90736,83217,48503
90760,82946,53853
90636,83619,48488
90698,83576,53515
90698,83215,53718
90943,83400,53647
90531,83995,48484
90925,83881,48541
90765,84236,48550
90488,84237,52950
90757,84228,52986
90719,84418,52782
53671,92313,24848
90638,84527,48577
90654,84803,48667
90891,84571,48668
90534,84632,52525
90733,84850,52233
90327,84447,52717
90900,84637,52517
90673,85162,48880
91430,80826,48679
90590,85051,51953
90692,85243,51591
90584,85493,49165
53950,92449,24842
67201,71364,12091
90611,85490,51046
90696,85544,50810
90550,85679,49446
90495,85787,49769
90754,85652,49704
90423,85817,50074
90674,85707,49948
90427,85762,50362
90572,85646,50579
90743,85652,50238
53389,96385,46738
91107,75862,51190
90833,75819,51495
90881,75748,51786
91159,75674,51539
91174,75615,51885
90920,75763,52112
91470,80131,54547
91191,75658,52240
91264,75742,52514
91503,80452,48755
91271,80269,48772
91188,80512,48716
53129,96304,46981
91032,76294,50719
52897,96555,44249
91400,79805,54522
91627,79573,54593
91536,80145,48826
91238,75960,52810
91027,76806,50322
90846,76508,50548
91347,76372,53294
90807,76732,53274
91197,76728,53477
90945,77013,53530
90783,77430,49927
91049,77180,50089
91221,79996,48831
90793,77317,53629
90962,77526,53813
91301,77689,49820
91037,77831,49722
91388,78014,49649
90863,77832,53904
91050,78092,54082
53452,94222,32318
90913,78328,54102
90683,79033,49094
90998,78951,49153
90944,79276,49025
90795,79166,54257
90932,79503,54351
90673,79395,54254
90856,79930,48819
91139,79666,48915
90740,79577,48909
90655,79682,54287
90636,80008,54308
90899,79833,54372
91008,80264,48753
90917,80177,54392
90859,80575,48686
90776,80869,48640
90948,80505,54397
91072,80800,48661
90969,80833,54385
90757,80665,54348
91097,81070,48627
90708,81188,48605
90930,81416,48590
91239,81324,54384
90997,82101,48555
90770,82296,48545
91262,81652,54328
53722,94315,32327
90847,82576,48535
91257,81960,54254
91121,82282,54144
91094,82413,48546
91084,82736,48537
91331,82504,54096
90991,82657,53999
91006,83026,48527
91119,83324,48538
91103,83114,53817
90922,83537,48521
91308,83423,53667
91249,83941,48609
91211,83637,48567
91078,83658,53492
90832,83869,53313
91132,84241,48640
90966,84860,48817
91065,84821,52246
91074,85118,49067
91308,79427,54466
90968,85105,51779
91198,84982,51950
90911,84962,52040
91124,85358,49423
90879,85351,49193
90812,85537,49444
91000,85518,49655
90948,85583,49957
91071,85525,50292
53232,96273,47298
90904,85543,50560
91038,85422,50942
90774,85373,51264
91090,85253,51415
91374,79407,49021
91554,79207,54534
91510,75929,50972
91437,75708,51277
91524,78861,54475
91270,79087,54411
52612,96054,47965
91359,75535,51968
91466,75538,51582
91350,75544,52063
91384,78848,49233
91246,79124,49109
91495,75728,52709
91547,75917,52990
91425,76216,50746
91187,76079,50907
91509,78513,54401
91236,78719,54334
91359,76128,53079
52929,94450,33671
91602,76131,53243
91424,76749,50376
91210,76511,50540
91482,76574,53529
91644,76351,53457
91709,76563,53655
91318,76992,50217
91510,77266,50068
91221,76996,53662
91083,77238,53726
91429,77186,53875
91274,77430,49961
91191,77739,54013
91218,77459,53904
91457,77508,54044
53359,93590,30271
91327,78041,54188
91229,78296,49483
91206,78383,54238
91093,78617,49309
91390,78552,49368
90959,78610,54199
90988,78930,54282
91047,79241,54354
91142,79691,54433
91194,79993,54464
91203,80336,54466
91249,80642,54463
91231,81364,48602
91167,81611,48581
91247,80984,54431
91171,81887,48567
91473,78243,54316
91705,78294,54439
90935,84104,53122
90649,84058,53138
91180,84177,53059
91473,77783,54165
91192,84634,48786
91268,84619,52521
91584,77803,49781
91546,77567,49905
52295,94422,34294
91241,84877,48961
91510,84967,51880
52715,92149,25728
91240,85432,49771
91237,85470,50047
91352,85287,51155
91465,75560,52355
91719,75710,51144
91505,76837,53717
91650,77002,50230
52727,96036,48241
74968,96349,31010
67147,65345,10916
52387,95965,48240
91462,75493,51968
91518,75480,51886
52261,94199,33603
92509,83004,53955
92674,84040,52957
51376,95457,38415
92804,83013,53956
92913,83245,53757
51543,95078,37038
66814,73206,12165
67017,73275,12355
67061,73015,12336
66739,69418,11401
93372,80889,55467
93386,82845,54138
51102,95419,38622
51374,95561,38761
51028,93293,32333
50512,94597,36888
93581,82660,49172
74981,50732,9935
74870,50804,9837.5
65602,68806,10427
64049,73345,10341
63860,73426,10266
50312,90996,26716
49940,93373,33956
62522,83652,13111
62495,75691,10377
62260,75621,10266
49653,93263,33993
49856,93238,33648
50147,92385,30819
94460,81346,49687
